iso	chr	start	end
Gd_01144-ba	chr1011	1882365	1887097
Gd_01144-ba	chr1011	1893639	1893959
Gd_01144-ba	chr1011	1894003	1905991
Gd_01144-ba	chr1011	1906035	1909212
Gd_01144-ba	chr1011	1911379	1989621
Gd_01144-ba	chr1011	1989658	1990268
Gd_01144-ba	chr1012	57295	84843
Gd_01144-ba	chr1012	85839	94344
Gd_01144-ba	chr1012	95013	128317
Gd_01144-ba	chr1012	129507	134196
Gd_01144-ba	chr1012	135740	137386
Gd_01144-ba	chr1012	138298	138772
Gd_01144-ba	chr1012	139023	151251
Gd_01144-ba	chr1012	172127	180060
Gd_01144-ba	chr1012	191956	203073
Gd_01144-ba	chr1012	238775	246265
Gd_01144-ba	chr1012	249711	296513
Gd_01144-ba	chr1012	297562	335293
Gd_01144-ba	chr1012	339305	353403
Gd_01144-ba	chr1012	353665	417596
Gd_01144-ba	chr1012	443084	444555
Gd_01144-ba	chr1012	444587	444813
Gd_01144-ba	chr1012	446837	448294
Gd_01144-ba	chr1012	479892	480512
Gd_01144-ba	chr1012	484945	485454
Gd_01144-ba	chr1012	485465	486496
Gd_01144-ba	chr1012	486805	490227
Gd_01144-ba	chr1012	490245	490729
Gd_01144-ba	chr1012	523160	523473
Gd_01144-ba	chr1012	524605	538220
Gd_01144-ba	chr1012	543300	547945
Gd_01144-ba	chr1012	558650	564532
Gd_01144-ba	chr1012	564782	587988
Gd_01144-ba	chr1012	594332	604331
Gd_01144-ba	chr1012	608885	633491
Gd_01144-ba	chr1012	637984	640610
Gd_01144-ba	chr1012	646889	647521
Gd_01144-ba	chr1012	728183	745324
Gd_01144-ba	chr1012	822046	830941
Gd_01144-ba	chr1012	831436	869005
Gd_01144-ba	chr1012	871909	872206
Gd_01144-ba	chr1012	876437	883011
Gd_01144-ba	chr1012	1025623	1026757
Gd_01144-ba	chr1012	1026800	1034354
Gd_01144-ba	chr1012	1071824	1082483
Gd_01144-ba	chr1012	1088486	1137351
Gd_01144-ba	chr1012	1142142	1146888
Gd_01144-ba	chr1012	1162154	1164476
Gd_01144-ba	chr1012	1171212	1173734
Gd_01144-ba	chr1012	1178645	1181544
Gd_01144-ba	chr1012	1229256	1231335
Gd_01144-ba	chr1012	1231346	1233295
Gd_01144-ba	chr1012	1383719	1387742
Gd_01144-ba	chr1012	1399945	1405803
Gd_01144-ba	chr1012	1452555	1463892
Gd_01144-ba	chr1013	13806	18897
Gd_01144-ba	chr1013	19793	23053
Gd_01144-ba	chr1013	98819	107992
Gd_01144-ba	chr1013	114413	117808
Gd_01144-ba	chr1013	127713	136537
Gd_01144-ba	chr1013	137568	257790
Gd_01144-ba	chr1013	259238	260951
Gd_01144-ba	chr1013	263981	264509
Gd_01144-ba	chr1013	271244	275176
Gd_01144-ba	chr1013	292106	295564
Gd_01144-ba	chr1013	297169	307873
Gd_01144-ba	chr1013	307966	311993
Gd_01144-ba	chr1013	312004	315926
Gd_01144-ba	chr1013	359755	412545
Gd_01144-ba	chr1013	412618	424087
Gd_01144-ba	chr1013	424142	427412
Gd_01144-ba	chr1013	430097	431157
Gd_01144-ba	chr1013	431218	433473
Gd_01144-ba	chr1013	433868	451905
Gd_01144-ba	chr1013	458910	462474
Gd_01144-ba	chr1013	462495	470856
Gd_01144-ba	chr1013	471201	473594
Gd_01144-ba	chr1013	473813	480222
Gd_01144-ba	chr1013	480487	488849
Gd_01144-ba	chr1013	488861	496396
Gd_01144-ba	chr1013	496416	515777
Gd_01144-ba	chr1013	519909	552777
Gd_01144-ba	chr1013	552798	554137
Gd_01144-ba	chr1013	554945	555234
Gd_01144-ba	chr1013	555524	557606
Gd_01144-ba	chr1013	557648	598182
Gd_01144-ba	chr1013	598243	599104
Gd_01144-ba	chr1013	599121	604504
Gd_01144-ba	chr1013	604910	624439
Gd_01144-ba	chr1013	630964	631468
Gd_01144-ba	chr1013	738354	760726
Gd_01144-ba	chr1013	1129828	1138728
Gd_01144-ba	chr1013	1354892	1383880
Gd_01144-ba	chr1013	1383897	1410898
Gd_01144-ba	chr1013	1410910	1418992
Gd_01144-ba	chr1013	1419269	1422464
Gd_01144-ba	chr1013	1422508	1422729
Gd_01144-ba	chr1013	1422745	1431001
Gd_01144-ba	chr1013	1431047	1457294
Gd_01144-ba	chr1013	1458132	1475905
Gd_01144-ba	chr1013	1475948	1494759
Gd_01144-ba	chr1013	1495839	1529999
Gd_01144-ba	chr1013	1530360	1538533
Gd_01144-ba	chr1013	1538569	1568511
Gd_01144-ba	chr1013	1568538	1622747
Gd_01144-ba	chr1013	1634030	1634489
Gd_01144-ba	chr1013	1641529	1650142
Gd_01144-ba	chr1013	1650210	1650475
Gd_01144-ba	chr1013	1651106	1682032
Gd_01144-ba	chr1013	1682186	1723134
Gd_01144-ba	chr1013	1723150	1723605
Gd_01144-ba	chr1013	1723630	1742498
Gd_01144-ba	chr1013	1742530	1769093
Gd_01144-ba	chr1013	1769121	1781593
Gd_01144-ba	chr1013	1781604	1782886
Gd_01144-ba	chr1013	1782933	1783074
Gd_01144-ba	chr1013	1783107	1792792
Gd_01144-ba	chr1013	1793241	1843616
Gd_01144-ba	chr1013	1844438	1856160
Gd_01144-ba	chr1013	1856199	1872611
Gd_01144-ba	chr1013	1872900	1883634
Gd_01144-ba	chr1013	1890423	1890716
Gd_01144-ba	chr1013	1891925	1893756
Gd_01144-ba	chr1013	1894637	1895036
Gd_01144-ba	chr1013	1895112	1915333
Gd_01144-ba	chr1013	1919501	1919884
Gd_01144-ba	chr1013	1923535	1930154
Gd_01144-ba	chr1013	1945857	1947869
Gd_01144-ba	chr1013	1948742	1974791
Gd_01144-ba	chr1013	1977157	2003207
Gd_01144-ba	chr1013	2012635	2012967
Gd_01144-ba	chr1013	2013725	2019287
Gd_01144-ba	chr1013	2090109	2106114
Gd_01144-ba	chr1013	2123499	2123993
Gd_01144-ba	chr1013	2125481	2148259
Gd_01144-ba	chr1013	2148284	2151299
Gd_01144-ba	chr1014	224914	231324
Gd_01144-ba	chr1014	231891	232530
Gd_01144-ba	chr1014	232595	233506
Gd_01144-ba	chr1014	233532	235637
Gd_01144-ba	chr1014	245640	246276
Gd_01144-ba	chr1014	246297	246804
Gd_01144-ba	chr1014	252987	265103
Gd_01144-ba	chr1014	266326	280304
Gd_01144-ba	chr1014	282669	285552
Gd_01144-ba	chr1014	285733	287350
Gd_01144-ba	chr1014	289123	291109
Gd_01144-ba	chr1014	293178	342746
Gd_01144-ba	chr1014	342766	354815
Gd_01144-ba	chr1014	377671	392122
Gd_01144-ba	chr1014	596021	597474
Gd_01144-ba	chr1014	599515	600451
Gd_01144-ba	chr1014	1393292	1393445
Gd_01144-ba	chr1014	1439755	1441751
Gd_01144-ba	chr1014	1533250	1535495
Gd_01144-ba	chr1014	1537358	1553203
Gd_01144-ba	chr1014	1559938	1563157
Gd_01144-ba	chr1014	1563169	1578181
Gd_01144-ba	chr1014	1578222	1589267
Gd_01144-ba	chr1014	1596134	1623900
Gd_01144-ba	chr1014	1630175	1630471
Gd_01144-ba	chr1014	1635988	1643242
Gd_01144-ba	chr1014	1665803	1666993
Gd_01144-ba	chr1015	49075	57368
Gd_01144-ba	chr1015	62614	62970
Gd_01144-ba	chr1015	69580	121533
Gd_01144-ba	chr1015	121554	121844
Gd_01144-ba	chr1015	131561	132021
Gd_01144-ba	chr1015	132490	133427
Gd_01144-ba	chr1015	133825	168433
Gd_01144-ba	chr1015	168735	217727
Gd_01144-ba	chr1015	234085	238814
Gd_01144-ba	chr1015	241141	243810
Gd_01144-ba	chr1015	245296	245512
Gd_01144-ba	chr1015	247534	252289
Gd_01144-ba	chr1015	279089	421532
Gd_01144-ba	chr1015	421597	424462
Gd_01144-ba	chr1015	424543	431829
Gd_01144-ba	chr1015	434157	435213
Gd_01144-ba	chr1015	442143	442359
Gd_01144-ba	chr1015	442486	480655
Gd_01144-ba	chr1015	513165	516949
Gd_01144-ba	chr1015	516986	519964
Gd_01144-ba	chr1015	595254	696251
Gd_01144-ba	chr1015	696932	697253
Gd_01144-ba	chr1015	697297	697529
Gd_01144-ba	chr1015	703894	704590
Gd_01144-ba	chr1015	704877	705614
Gd_01144-ba	chr1015	705653	729371
Gd_01144-ba	chr1015	729395	751048
Gd_01144-ba	chr1015	752923	753265
Gd_01144-ba	chr1015	753309	753544
Gd_01144-ba	chr1015	753604	753791
Gd_01144-ba	chr1015	928819	933402
Gd_01144-ba	chr1015	1039289	1055371
Gd_01144-ba	chr1015	1092157	1092776
Gd_01144-ba	chr1015	1103994	1104701
Gd_01144-ba	chr1015	1104737	1132018
Gd_01144-ba	chr1015	1133839	1157131
Gd_01144-ba	chr1015	1158009	1169148
Gd_01144-ba	chr1015	1189918	1221359
Gd_01144-ba	chr1015	1221621	1249282
Gd_01144-ba	chr1015	1262123	1340093
Gd_01144-ba	chr1015	1347548	1378851
Gd_01144-ba	chr1015	1380160	1389334
Gd_01144-ba	chr1015	1390727	1443192
Gd_01882-ad	chr1001	84102	104568
Gd_01882-ad	chr1001	109103	126973
Gd_01882-ad	chr1001	127363	128389
Gd_01882-ad	chr1001	167758	167926
Gd_01882-ad	chr1001	168016	177311
Gd_01882-ad	chr1001	179154	185370
Gd_01882-ad	chr1001	189294	204907
Gd_01882-ad	chr1001	209171	218658
Gd_01882-ad	chr1001	218928	220567
Gd_01882-ad	chr1001	221556	243295
Gd_01882-ad	chr1001	436449	437489
Gd_01882-ad	chr1001	439198	452947
Gd_01882-ad	chr1001	453427	456254
Gd_01882-ad	chr1001	472572	472972
Gd_01882-ad	chr1001	482431	503530
Gd_01882-ad	chr1001	504373	507089
Gd_01882-ad	chr1001	518001	519415
Gd_01882-ad	chr1001	519434	523397
Gd_01882-ad	chr1001	523667	524089
Gd_01882-ad	chr1001	524547	586304
Gd_01882-ad	chr1001	595997	600080
Gd_01882-ad	chr1001	600195	604226
Gd_01882-ad	chr1001	604406	614714
Gd_01882-ad	chr1001	614732	619827
Gd_01882-ad	chr1001	631756	632714
Gd_01882-ad	chr1001	632767	636523
Gd_01882-ad	chr1001	639780	655554
Gd_01882-ad	chr1001	655619	661279
Gd_01882-ad	chr1001	668710	698517
Gd_01882-ad	chr1001	825441	829712
Gd_01882-ad	chr1001	950465	983333
Gd_01882-ad	chr1001	983545	983784
Gd_01882-ad	chr1001	983841	1008885
Gd_01882-ad	chr1001	1015391	1015678
Gd_01882-ad	chr1001	1015969	1017614
Gd_01882-ad	chr1001	1018691	1036994
Gd_01882-ad	chr1001	1043999	1140638
Gd_01882-ad	chr1001	1141095	1142525
Gd_01882-ad	chr1001	1142569	1142961
Gd_01882-ad	chr1001	1452413	1547316
Gd_01882-ad	chr1001	1575116	1576654
Gd_01882-ad	chr1001	1581336	1598364
Gd_01882-ad	chr1001	2030197	2031157
Gd_01882-ad	chr1001	2033151	2052751
Gd_01882-ad	chr1001	2054594	2056893
Gd_01882-ad	chr1001	2140811	2159698
Gd_01882-ad	chr1001	2166432	2197773
Gd_01882-ad	chr1001	2201037	2209713
Gd_01882-ad	chr1001	2231864	2251394
Gd_01882-ad	chr1001	2252374	2290646
Gd_01882-ad	chr1001	2308578	2310029
Gd_01882-ad	chr1001	2313916	2331024
Gd_01882-ad	chr1001	2331148	2331329
Gd_01882-ad	chr1001	2331346	2358649
Gd_01882-ad	chr1001	2359980	2376420
Gd_01882-ad	chr1001	2402348	2668138
Gd_01882-ad	chr1001	2674873	2690491
Gd_01882-ad	chr1001	2693096	2693757
Gd_01882-ad	chr1001	2694552	2694661
Gd_01882-ad	chr1001	2695534	2716174
Gd_01882-ad	chr1001	2716434	2746121
Gd_01882-ad	chr1001	2746206	2808857
Gd_01882-ad	chr1001	2808900	2828144
Gd_01882-ad	chr1001	2830357	2839465
Gd_01882-ad	chr1001	2840989	2853538
Gd_01882-ad	chr1001	2853578	2856669
Gd_01882-ad	chr1001	2859054	2879325
Gd_01882-ad	chr1001	2980895	2984005
Gd_01882-ad	chr1001	2984145	3004487
Gd_01882-ad	chr1001	3006072	3006558
Gd_01882-ad	chr1001	3007125	3007458
Gd_01882-ad	chr1001	3007658	3008366
Gd_01882-ad	chr1001	3009656	3031057
Gd_01882-ad	chr1001	3031390	3033721
Gd_01882-ad	chr1001	3050855	3053792
Gd_01882-ad	chr1001	3059133	3070967
Gd_01882-ad	chr1001	3278693	3278842
Gd_01882-ad	chr1001	3278893	3279381
Gd_01882-ad	chr1001	3280440	3288661
Gd_01882-ad	chr1001	3289438	3290345
Gd_01882-ad	chr1001	3482851	3482963
Gd_01882-ad	chr1001	3582494	3602594
Gd_01882-ad	chr1001	3602721	3603583
Gd_01882-ad	chr1001	3609452	3671732
Gd_01882-ad	chr1001	3671755	3797172
Gd_01882-ad	chr1001	3797412	3835257
Gd_01882-ad	chr1001	3908308	3936392
Gd_01882-ad	chr1001	3937341	3947607
Gd_01882-ad	chr1001	3954342	4077991
Gd_01882-ad	chr1001	4078026	4092530
Gd_01882-ad	chr1001	4092545	4099596
Gd_01882-ad	chr1001	4099607	4138776
Gd_01882-ad	chr1001	4138810	4205497
Gd_01882-ad	chr1001	4205633	4208389
Gd_01882-ad	chr1001	4216524	4217495
Gd_01882-ad	chr1001	4217694	4222974
Gd_01882-ad	chr1001	4224837	4228295
Gd_01882-ad	chr1001	4228344	4245581
Gd_01882-ad	chr1001	4245616	4254858
Gd_01882-ad	chr1001	4255320	4256082
Gd_01882-ad	chr1001	4256447	4256776
Gd_01882-ad	chr1001	4256821	4257343
Gd_01882-ad	chr1001	4259915	4300895
Gd_01882-ad	chr1001	4302889	4322387
Gd_01882-ad	chr1001	4322440	4332998
Gd_01882-ad	chr1001	4333011	4338075
Gd_01882-ad	chr1001	4338160	4351760
Gd_01882-ad	chr1001	4353754	4366877
Gd_01882-ad	chr1001	4366905	4394902
Gd_01882-ad	chr1001	4394983	4416867
Gd_01882-ad	chr1001	4417375	4422343
Gd_01882-ad	chr1002	112671	118200
Gd_01882-ad	chr1002	124935	129039
Gd_01882-ad	chr1002	134116	143098
Gd_01882-ad	chr1002	208085	213628
Gd_01882-ad	chr1002	429458	433031
Gd_01882-ad	chr1002	433062	436537
Gd_01882-ad	chr1002	459487	461025
Gd_01882-ad	chr1002	718544	794038
Gd_01882-ad	chr1002	794063	796723
Gd_01882-ad	chr1002	796748	863381
Gd_01882-ad	chr1002	863414	896873
Gd_01882-ad	chr1002	903398	965782
Gd_01882-ad	chr1002	966544	986034
Gd_01882-ad	chr1002	986051	987982
Gd_01882-ad	chr1002	1000998	1072803
Gd_01882-ad	chr1002	1079911	1094699
Gd_01882-ad	chr1002	1095197	1099442
Gd_01882-ad	chr1002	1100871	1106021
Gd_01882-ad	chr1002	1119586	1127244
Gd_01882-ad	chr1002	1191573	1193913
Gd_01882-ad	chr1002	1193930	1195205
Gd_01882-ad	chr1002	1196354	1203515
Gd_01882-ad	chr1002	1639232	1647455
Gd_01882-ad	chr1002	1648312	1677118
Gd_01882-ad	chr1002	1677141	1677414
Gd_01882-ad	chr1002	1677431	1687988
Gd_01882-ad	chr1002	1688007	1740191
Gd_01882-ad	chr1002	1746926	1760645
Gd_01882-ad	chr1002	1762214	1781326
Gd_01882-ad	chr1002	1781342	1795086
Gd_01882-ad	chr1002	1799059	1817475
Gd_01882-ad	chr1002	1824466	1830015
Gd_01882-ad	chr1002	1831878	1833560
Gd_01882-ad	chr1002	1837170	1922136
Gd_01882-ad	chr1002	1922233	1945964
Gd_01882-ad	chr1002	1946013	1946495
Gd_01882-ad	chr1002	1948489	1949346
Gd_01882-ad	chr1002	1949359	1974023
Gd_01882-ad	chr1002	1974034	1976026
Gd_01882-ad	chr1002	1976087	2013910
Gd_01882-ad	chr1002	2013961	2022028
Gd_01882-ad	chr1002	2027298	2028384
Gd_01882-ad	chr1002	2030445	2048009
Gd_01882-ad	chr1002	2049936	2084611
Gd_01882-ad	chr1002	2084628	2085665
Gd_01882-ad	chr1002	2085739	2145253
Gd_01882-ad	chr1002	2145297	2147496
Gd_01882-ad	chr1002	2147518	2148625
Gd_01882-ad	chr1002	2148896	2149051
Gd_01882-ad	chr1002	2150620	2151531
Gd_01882-ad	chr1002	2152447	2154404
Gd_01882-ad	chr1002	2157754	2454528
Gd_01882-ad	chr1002	2456878	2491504
Gd_01882-ad	chr1002	2492153	2525491
Gd_01882-ad	chr1002	2539205	2558671
Gd_01882-ad	chr1002	2564563	2567308
Gd_01882-ad	chr1002	2598450	2602484
Gd_01882-ad	chr1002	2608979	2611606
Gd_01882-ad	chr1002	2612467	2615674
Gd_01882-ad	chr1002	2618231	2621732
Gd_01882-ad	chr1002	2623050	2627752
Gd_01882-ad	chr1002	2627772	2628798
Gd_01882-ad	chr1002	2630956	2633404
Gd_01882-ad	chr1002	2633430	2633958
Gd_01882-ad	chr1002	2634052	2635023
Gd_01882-ad	chr1002	2638155	2639004
Gd_01882-ad	chr1002	2639528	2639657
Gd_01882-ad	chr1002	2639786	2641816
Gd_01882-ad	chr1002	2641837	2680780
Gd_01882-ad	chr1002	2681360	2687174
Gd_01882-ad	chr1002	2687324	2696713
Gd_01882-ad	chr1002	2696724	2710630
Gd_01882-ad	chr1002	2712624	2761450
Gd_01882-ad	chr1002	2766877	2770105
Gd_01882-ad	chr1002	2770142	2802250
Gd_01882-ad	chr1002	2804239	2857485
Gd_01882-ad	chr1002	2857518	2857920
Gd_01882-ad	chr1002	2858067	2873654
Gd_01882-ad	chr1002	2873679	2953190
Gd_01882-ad	chr1002	3047865	3055091
Gd_01882-ad	chr1002	3176446	3200913
Gd_01882-ad	chr1002	3254580	3262400
Gd_01882-ad	chr1002	3264869	3265832
Gd_01882-ad	chr1002	3269734	3274637
Gd_01882-ad	chr1002	3275080	3294514
Gd_01882-ad	chr1002	3298833	3313501
Gd_01882-ad	chr1002	3313916	3316894
Gd_01882-ad	chr1002	3318240	3331700
Gd_01882-ad	chr1002	3338201	3379289
Gd_01882-ad	chr1002	3379476	3405944
Gd_01882-ad	chr1002	3405961	3424140
Gd_01882-ad	chr1002	3449152	3451871
Gd_01882-ad	chr1002	3454996	3487934
Gd_01882-ad	chr1002	3489808	3490380
Gd_01882-ad	chr1002	3494436	3505602
Gd_01882-ad	chr1002	3515768	3521016
Gd_01882-ad	chr1002	3533518	3572764
Gd_01882-ad	chr1002	3577763	3578244
Gd_01882-ad	chr1002	3578955	3581994
Gd_01882-ad	chr1002	3582006	3583040
Gd_01882-ad	chr1002	3583644	3613336
Gd_01882-ad	chr1002	3613382	3615567
Gd_01882-ad	chr1002	3687196	3687452
Gd_01882-ad	chr1002	3713200	3713711
Gd_01882-ad	chr1004	132823	142234
Gd_01882-ad	chr1004	142278	142408
Gd_01882-ad	chr1004	144998	145162
Gd_01882-ad	chr1004	145424	165742
Gd_01882-ad	chr1004	166955	168091
Gd_01882-ad	chr1004	169054	191991
Gd_01882-ad	chr1004	194204	195088
Gd_01882-ad	chr1004	195205	224718
Gd_01882-ad	chr1004	224739	228060
Gd_01882-ad	chr1004	228071	236320
Gd_01882-ad	chr1004	236377	239544
Gd_01882-ad	chr1004	239587	244918
Gd_01882-ad	chr1004	244939	251464
Gd_01882-ad	chr1004	252083	277456
Gd_01882-ad	chr1004	277468	281481
Gd_01882-ad	chr1004	284752	289653
Gd_01882-ad	chr1004	295561	300200
Gd_01882-ad	chr1004	336014	342057
Gd_01882-ad	chr1004	342074	349678
Gd_01882-ad	chr1004	396681	397851
Gd_01882-ad	chr1004	398701	414324
Gd_01882-ad	chr1004	414351	417377
Gd_01882-ad	chr1004	417396	425517
Gd_01882-ad	chr1004	624627	629130
Gd_01882-ad	chr1004	683226	686576
Gd_01882-ad	chr1004	980208	1028162
Gd_01882-ad	chr1004	1028206	1028589
Gd_01882-ad	chr1004	1028635	1053669
Gd_01882-ad	chr1004	1056298	1056682
Gd_01882-ad	chr1004	1057149	1059006
Gd_01882-ad	chr1004	1059460	1074636
Gd_01882-ad	chr1004	1074983	1088405
Gd_01882-ad	chr1004	1088441	1093614
Gd_01882-ad	chr1004	1093688	1104402
Gd_01882-ad	chr1004	1104673	1137688
Gd_01882-ad	chr1004	1137766	1155632
Gd_01882-ad	chr1004	1160320	1166110
Gd_01882-ad	chr1004	1221481	1224182
Gd_01882-ad	chr1004	1224210	1236035
Gd_01882-ad	chr1004	1237657	1237768
Gd_01882-ad	chr1004	1244600	1244757
Gd_01882-ad	chr1004	1249650	1249780
Gd_01882-ad	chr1004	1257113	1268940
Gd_01882-ad	chr1004	1275675	1291122
Gd_01882-ad	chr1004	1350032	1380343
Gd_01882-ad	chr1004	1409489	1446490
Gd_01882-ad	chr1004	1446508	1449430
Gd_01882-ad	chr1004	1449461	1467136
Gd_01882-ad	chr1004	1467168	1522888
Gd_01882-ad	chr1004	1523646	1542796
Gd_01882-ad	chr1004	1550168	1558506
Gd_01882-ad	chr1004	1560349	1574379
Gd_01882-ad	chr1004	1574551	1578825
Gd_01882-ad	chr1004	1604688	1615305
Gd_01882-ad	chr1004	1619732	1620788
Gd_01882-ad	chr1004	1620812	1644123
Gd_01882-ad	chr1004	1644137	1652676
Gd_01882-ad	chr1004	1654519	1657755
Gd_01882-ad	chr1004	1702875	1760293
Gd_01882-ad	chr1004	1760374	1766066
Gd_01882-ad	chr1004	1766082	1789751
Gd_01882-ad	chr1004	1789768	1791599
Gd_01882-ad	chr1004	1791636	1794411
Gd_01882-ad	chr1004	1794614	1803633
Gd_01882-ad	chr1004	1807416	1810722
Gd_01882-ad	chr1004	1882147	1914112
Gd_01882-ad	chr1004	1917921	1929941
Gd_01882-ad	chr1004	1941599	1997589
Gd_01882-ad	chr1004	2174637	2178597
Gd_01882-ad	chr1004	2178701	2187125
Gd_01882-ad	chr1004	2187266	2187758
Gd_01882-ad	chr1004	2188438	2188686
Gd_01882-ad	chr1004	2189296	2192249
Gd_01882-ad	chr1004	2192730	2198371
Gd_01882-ad	chr1004	2200365	2209621
Gd_01882-ad	chr1004	2210102	2211277
Gd_01882-ad	chr1004	2211807	2212415
Gd_01882-ad	chr1004	2212521	2212972
Gd_01882-ad	chr1004	2213059	2214828
Gd_01882-ad	chr1004	2305922	2313014
Gd_01882-ad	chr1004	2375357	2403589
Gd_01882-ad	chr1004	2454365	2474808
Gd_01882-ad	chr1004	2583933	2587286
Gd_01882-ad	chr1004	2587305	2589002
Gd_01882-ad	chr1004	2589023	2609318
Gd_01882-ad	chr1004	2654456	2679421
Gd_01882-ad	chr1004	2679432	2687198
Gd_01882-ad	chr1004	2687209	2689466
Gd_01882-ad	chr1004	2690429	2704206
Gd_01882-ad	chr1004	2706429	2714097
Gd_01882-ad	chr1004	2716147	2739856
Gd_01882-ad	chr1004	2746251	2748275
Gd_01882-ad	chr1004	2819819	2831531
Gd_01882-ad	chr1004	2831568	2846940
Gd_01882-ad	chr1004	2847539	2869829
Gd_01882-ad	chr1004	2877442	2915291
Gd_01882-ad	chr1004	2916486	2922826
Gd_01882-ad	chr1004	2923046	2932202
Gd_01882-ad	chr1004	2933533	2938946
Gd_01882-ad	chr1004	2944353	2960313
Gd_01882-ad	chr1004	2960412	2961016
Gd_01882-ad	chr1004	2967358	2979197
Gd_01882-ad	chr1004	3007526	3008013
Gd_01882-ad	chr1004	3015088	3044964
Gd_01882-ad	chr1005	20590	38444
Gd_01882-ad	chr1005	40384	51776
Gd_01882-ad	chr1005	560794	566591
Gd_01882-ad	chr1005	570259	571544
Gd_01882-ad	chr1005	819143	822632
Gd_01882-ad	chr1005	823763	824087
Gd_01882-ad	chr1005	839443	840225
Gd_01882-ad	chr1005	841433	846684
Gd_01882-ad	chr1005	847764	862665
Gd_01882-ad	chr1005	863060	880347
Gd_01882-ad	chr1005	880865	881472
Gd_01882-ad	chr1005	886730	902889
Gd_01882-ad	chr1005	904914	911589
Gd_01882-ad	chr1005	912077	931876
Gd_01882-ad	chr1005	931911	948755
Gd_01882-ad	chr1005	969051	972681
Gd_01882-ad	chr1005	1025776	1033796
Gd_01882-ad	chr1005	1037698	1069402
Gd_01882-ad	chr1005	1071636	1108983
Gd_01882-ad	chr1005	1113614	1116095
Gd_01882-ad	chr1005	1144094	1172469
Gd_01882-ad	chr1005	1217684	1242202
Gd_01882-ad	chr1005	1242219	1319876
Gd_01882-ad	chr1005	1320860	1341647
Gd_01882-ad	chr1005	1341710	1353242
Gd_01882-ad	chr1005	1354773	1380942
Gd_01882-ad	chr1005	1380956	1389810
Gd_01882-ad	chr1005	1390424	1391243
Gd_01882-ad	chr1005	1391928	1400356
Gd_01882-ad	chr1005	1402216	1414127
Gd_01882-ad	chr1005	1414150	1449373
Gd_01882-ad	chr1005	1450315	1460848
Gd_01882-ad	chr1005	1460877	1461900
Gd_01882-ad	chr1005	1461937	1505290
Gd_01882-ad	chr1005	1511334	1523999
Gd_01882-ad	chr1005	1524032	1560865
Gd_01882-ad	chr1005	1560911	1583683
Gd_01882-ad	chr1005	1583696	1587527
Gd_01882-ad	chr1005	1587549	1595354
Gd_01882-ad	chr1005	1595380	1668220
Gd_01882-ad	chr1005	1668239	1672665
Gd_01882-ad	chr1005	1672697	1710691
Gd_01882-ad	chr1005	1859691	1867190
Gd_01882-ad	chr1005	1868881	1880418
Gd_01882-ad	chr1005	1992062	2008836
Gd_01882-ad	chr1005	2008885	2020089
Gd_01882-ad	chr1005	2020252	2020352
Gd_01882-ad	chr1005	2022215	2024175
Gd_01882-ad	chr1005	2032308	2036503
Gd_01882-ad	chr1005	2088546	2088720
Gd_01882-ad	chr1005	2089971	2090692
Gd_01882-ad	chr1005	2094183	2095312
Gd_01882-ad	chr1005	2095639	2112980
Gd_01882-ad	chr1005	2118635	2135105
Gd_01882-ad	chr1005	2138220	2141648
Gd_01882-ad	chr1005	2143511	2151216
Gd_01882-ad	chr1005	2186317	2203585
Gd_01882-ad	chr1005	2265831	2292983
Gd_01882-ad	chr1005	2293071	2345201
Gd_01882-ad	chr1005	2345555	2347617
Gd_01882-ad	chr1005	2348557	2351525
Gd_01882-ad	chr1005	2353519	2360213
Gd_01882-ad	chr1005	2360230	2361891
Gd_01882-ad	chr1005	2367714	2372125
Gd_01882-ad	chr1005	2372150	2404436
Gd_01882-ad	chr1005	2501033	2530400
Gd_01882-ad	chr1005	2829342	2848812
Gd_01882-ad	chr1005	2871054	2871645
Gd_01882-ad	chr1005	2881371	2892157
Gd_01882-ad	chr1005	2892170	2898929
Gd_01882-ad	chr1005	2907130	2907275
Gd_01882-ad	chr1005	2909141	2921372
Gd_01882-ad	chr1006	36024	37211
Gd_01882-ad	chr1006	122799	127761
Gd_01882-ad	chr1006	290838	293539
Gd_01882-ad	chr1006	293825	314080
Gd_01882-ad	chr1006	369930	371032
Gd_01882-ad	chr1006	622722	640869
Gd_01882-ad	chr1006	788286	803072
Gd_01882-ad	chr1006	805808	838573
Gd_01882-ad	chr1006	840567	846349
Gd_01882-ad	chr1006	853084	860554
Gd_01882-ad	chr1006	862417	864159
Gd_01882-ad	chr1006	864173	864669
Gd_01882-ad	chr1006	864702	935452
Gd_01882-ad	chr1006	942527	945847
Gd_01882-ad	chr1006	946092	946275
Gd_01882-ad	chr1006	950151	952267
Gd_01882-ad	chr1006	952278	969057
Gd_01882-ad	chr1006	1346148	1368834
Gd_01882-ad	chr1006	1371847	1374690
Gd_01882-ad	chr1006	1699150	1704870
Gd_01882-ad	chr1006	2100417	2102148
Gd_01882-ad	chr1006	2102629	2106672
Gd_01882-ad	chr1006	2106698	2113276
Gd_01882-ad	chr1006	2148294	2149947
Gd_01882-ad	chr1006	2250593	2269510
Gd_01882-ad	chr1006	2374674	2398615
Gd_01882-ad	chr1006	2400111	2400707
Gd_01882-ad	chr1006	2401983	2402503
Gd_01882-ad	chr1006	2403875	2415659
Gd_01882-ad	chr1006	2446353	2449150
